창고별 시즌재고조회_ajl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드,품목소분류,품명,품번,카테고리2,규격,품번(규격),상품번호(샵바이),성별,시즌,최초입고일,입고일,소비자가,품목내부코드,WMS 현재고,소진율,가용재고,POS연동바코드,대기,대기(부산),대기(신사),매장 (부산),매장 (신사동),물류센터,반품,불량창고(물류센터),오픈임시분류,포이즌,B2B 창고
가민,용품(가민),포러너 170 뮤직,010-03920-52,용품,1SIZE,010-03920-52(1SIZE),133689275,공용,26SS,2026-05-26,2026-05-26,"559,000.00",36325,1,0.0,3,,0,0,0,1,1,1,0,0,0,0,0
가민,용품(가민),"Forerunner170Music,GPS,WiFi,W-Stone/CloudBlue,KOR/SEA,AA5206 데모",010-03920-53DEMO,용품,1SIZE,010-03920-53DEMO(1SIZE),,공용,26SS,2026-05-26,2026-05-26,"617,100.00",36326,0,0.0,2,,0,0,0,1,1,0,0,0,0,0,0
가민,용품(가민),포러너 70,010-04307-10,용품,1SIZE,010-04307-10(1SIZE),133689228,공용,26SS,2026-05-26,2026-05-26,"399,000.00",36327,1,0.0,3,,0,0,0,1,1,1,0,0,0,0,0
가민,용품(가민),"Forerunner 70, GPS, Black, TWN/KOR/SEA,AB5206 데모",010-04307-10DEMO,용품,1SIZE,010-04307-10DEMO(1SIZE),,공용,26SS,2026-05-26,2026-05-26,"440,440.00",36328,0,0.0,2,,0,0,0,1,1,0,0,0,0,0,0
가민,용품(가민),포러너 70,010-04307-11,용품,1SIZE,010-04307-11(1SIZE),133689226,공용,26SS,2026-05-26,2026-05-26,"399,000.00",36329,1,0.0,3,,0,0,0,1,1,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,260,055-STRATO-M(260),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41163,1,0.0,3,990497803225,0,1,0,0,1,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,265,055-STRATO-M(265),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41164,1,0.0,3,990497803232,0,1,0,0,1,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,270,055-STRATO-M(270),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41165,2,0.0,6,990497803249,0,2,0,0,2,2,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,275,055-STRATO-M(275),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41166,4,0.0,8,990497803256,0,2,0,0,2,4,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,280,055-STRATO-M(280),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41167,3,0.0,7,990497803263,0,2,0,0,2,3,0,0,0,0,0
노다,신발(노다),055,055-STRATO-M,신발,285,055-STRATO-M(285),,남성,26FW,2026-08-28,2026-08-28,"429,000.00",41168,1,0.0,3,990497803270,0,1,0,0,1,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-W,신발,235,055-STRATO-W(235),,여성,26FW,2026-08-28,2026-08-28,"429,000.00",41179,0,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-W,신발,240,055-STRATO-W(240),,여성,26FW,2026-08-28,2026-08-28,"429,000.00",41180,1,0.0,3,990497803157,0,1,0,0,1,1,0,0,0,0,0
노다,신발(노다),055,055-STRATO-W,신발,245,055-STRATO-W(245),,여성,26FW,2026-08-28,2026-08-28,"429,000.00",41181,2,0.0,4,990497803164,0,1,0,0,1,2,0,0,0,0,0
노다,신발(노다),055,055-STRATO-W,신발,250,055-STRATO-W(250),,여성,26FW,2026-08-28,2026-08-28,"429,000.00",41182,0,0.0,2,990497803171,0,1,0,0,1,0,0,0,0,0,0
노다,신발(노다),055,055-STRATO-W,신발,255,055-STRATO-W(255),,여성,26FW,2026-08-28,2026-08-28,"429,000.00",41183,1,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 엘리트 4 PB,1000531D134,신발,250,1000531D134(250),124354615,남성,25SS,2025-01-13,2025-01-13,"279,000.00",12218,1,0.0,1,195394632095 ,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 엘리트 4 PB,1000531D134,신발,275,1000531D134(275),124354615,남성,25SS,2025-01-13,2025-01-13,"279,000.00",12223,1,0.0,1,195394632149 ,0,0,0,0,0,1,0,0,0,0,0
우포스,신발(우포스),오리지널,1000Black,신발,260,1000Black(260),133218058,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32396,0,0.0,1,UPSO6G965BK260,0,0,0,1,0,0,0,0,0,0,0
우포스,신발(우포스),오리지널,1000Black,신발,270,1000Black(270),133218058,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32397,0,0.0,6,UPSO6G965BK270,0,0,0,3,3,0,0,0,0,0,0
우포스,신발(우포스),오리지널,1000Black,신발,280,1000Black(280),133218058,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32398,0,0.0,1,UPSO6G965BK280,0,0,0,1,0,0,0,0,0,0,0
새티스파이,의류(새티스파이),오라라이트 티셔츠,11000-00001,의류,M,11000-00001(M),133464252,남성,26SS,2026-04-21,2026-04-21,"200,000.00",32292,0,0.0,4,3701313814946,0,0,0,3,1,0,0,0,0,0,0
새티스파이,의류(새티스파이),오라라이트 티셔츠,11000-91001,의류,M,11000-91001(M),133689207,남성,26SS,2026-05-20,2026-05-20,"200,000.00",32305,0,0.0,0,3701313815059,0,0,0,0,1,0,0,0,0,0,0
우포스,신발(우포스),우아,1100Black,신발,250,1100Black(250),133218054,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32405,0,0.0,3,UPSO6G966BK250,0,0,0,3,0,0,0,0,0,0,0
우포스,신발(우포스),우아,1100Black,신발,260,1100Black(260),133218054,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32406,0,0.0,6,UPSO6G966BK260,0,0,0,5,1,0,0,0,0,0,0
우포스,신발(우포스),우아,1100Black,신발,270,1100Black(270),133218054,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32407,0,0.0,4,UPSO6G966BK270,0,0,0,2,2,0,0,0,0,0,0
우포스,신발(우포스),우아,1100Black,신발,280,1100Black(280),133218054,공용,26SS,2026-03-12,2026-03-12,"69,000.00",32408,0,0.0,3,UPSO6G966BK280,0,0,0,0,3,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 2,1104321D441,신발,250,1104321D441(250),123228338,남성,24FW,2024-08-26,2024-08-26,"189,000.00",9733,1,0.0,1,195394516036,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 2,1104321D441,신발,255,1104321D441(255),123228338,남성,24FW,2024-08-26,2024-08-26,"189,000.00",9734,1,0.0,1,195394516043,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 2,1104321D441,신발,260,1104321D441(260),123228338,남성,24FW,2024-08-26,2024-08-26,"189,000.00",9735,1,0.0,1,195394516050,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 2,1104321D441,신발,280,1104321D441(280),123228338,남성,24FW,2024-08-26,2024-08-26,"189,000.00",9739,1,0.0,1,195394516098,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 GTS 2,1104331D443,신발,255,1104331D443(255),123477838,남성,25SS,2025-02-12,2025-02-12,"189,000.00",9776,0,0.0,1,195394517408,0,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 GTS 2,1104331D443,신발,260,1104331D443(260),123477838,남성,24FW,2024-08-26,2024-08-26,"189,000.00",9777,4,0.0,4,195394517415,0,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 GTS 2,1104331D443,신발,260,1104331D443(260),123477838,남성,25SS,2025-02-12,2025-02-12,"189,000.00",9777,4,0.0,4,195394517415,0,0,0,0,3,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 GTS 2,1104331D443,신발,265,1104331D443(265),123477838,남성,25SS,2025-02-12,2025-02-12,"189,000.00",9778,2,0.0,2,195394517422,0,0,0,0,2,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 2,1104341D408,신발,260,1104341D408(260),123228387,남성,24FW,2024-08-26,2024-08-26,"219,000.00",9798,1,0.0,1,195394518016,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 2,1104341D408,신발,265,1104341D408(265),123228387,남성,24FW,2024-08-26,2024-08-26,"219,000.00",9799,1,0.0,1,195394518023,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,250,1104401D131(250),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12344,3,0.0,3,195394580686,0,0,0,0,0,3,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,255,1104401D131(255),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12345,1,0.0,1,195394580693,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,260,1104401D131(260),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12346,5,0.0,5,195394580709,0,0,0,0,0,5,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,265,1104401D131(265),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12347,4,0.0,4,195394580716,0,0,0,0,0,4,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,270,1104401D131(270),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12348,3,0.0,3,195394580723,0,0,0,0,0,3,0,0,0,0,0
브룩스,신발(브룩스),칼데라 8,1104401D131,신발,280,1104401D131(280),131707502,남성,25SS,2025-03-07,2025-03-07,"179,000.00",12350,1,0.0,1,195394580747,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,250,1104411D253(250),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12281,3,0.0,3,195394650785,0,0,0,0,0,3,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,255,1104411D253(255),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12282,3,0.0,3,195394650792,0,0,0,0,0,3,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,260,1104411D253(260),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12283,5,0.0,5,195394650808,0,0,0,0,0,5,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,265,1104411D253(265),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12284,5,0.0,5,195394650815,0,0,0,0,0,5,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,270,1104411D253(270),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12285,6,0.0,6,195394650822,0,0,0,0,0,6,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,275,1104411D253(275),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12286,2,0.0,2,195394650839,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),카타마운트 4,1104411D253,신발,280,1104411D253(280),129511268,남성,25SS,2025-02-12,2025-02-12,"199,000.00",12287,1,0.0,1,195394650846,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 17,1104422E020,신발,260,1104422E020(260),131707503,남성,25SS,2025-05-28,2025-05-28,"169,000.00",19756,1,0.0,1,195394625813,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 17,1104422E020,신발,265,1104422E020(265),131707503,남성,25SS,2025-05-28,2025-05-28,"169,000.00",19757,1,0.0,1,195394625844,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 17,1104422E112,신발,265,1104422E112(265),131707504,남성,25SS,2025-05-28,2025-05-28,"169,000.00",19778,1,0.0,1,195394688818,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),글리세린 22,1104452E020,신발,260,1104452E020(260),129729314,남성,25FW,2025-04-28,2025-04-28,"209,000.00",19507,2,0.0,2,195394600209,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 22,1104452E020,신발,275,1104452E020(275),129729314,남성,25FW,2025-04-28,2025-04-28,"209,000.00",19510,2,0.0,2,195394600261,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 22,1104462E020,신발,265,1104462E020(265),129511274,남성,25FW,2025-04-28,2025-04-28,"209,000.00",12557,2,0.0,2,195394602463,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 22,1104462E020,신발,270,1104462E020(270),129511274,남성,25FW,2025-04-28,2025-04-28,"209,000.00",12558,1,0.0,1,195394602487,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25,1104541D020,신발,265,1104541D020(265),132629463,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31285,0,0.0,1,195394662221,0,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25,1104541D020,신발,270,1104541D020(270),132629463,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31286,0,0.0,2,195394662269,0,0,0,2,0,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25,1104541D020,신발,275,1104541D020(275),132629463,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31287,0,0.0,2,195394662306,0,0,0,1,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25,1104541D020,신발,280,1104541D020(280),132629463,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31288,0,0.0,1,195394662344,0,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,260,1104542E020(260),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31263,1,0.0,2,195394662191,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,265,1104542E020(265),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31264,1,0.0,3,195394662238,1,0,0,0,2,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,270,1104542E020(270),132629462,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31265,4,0.0,6,195394662276,1,0,0,0,2,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,270,1104542E020(270),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31265,4,0.0,6,195394662276,3,0,0,0,0,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,275,1104542E020(275),132629462,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31266,4,0.0,7,195394662313,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,275,1104542E020(275),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31266,4,0.0,7,195394662313,3,0,0,0,2,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,280,1104542E020(280),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31267,1,0.0,3,195394662351,1,0,0,0,2,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,285,1104542E020(285),132629462,남성,26SS,2026-01-19,2026-01-19,"189,000.00",31268,2,0.0,3,195394662399,1,0,0,0,0,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E020,신발,285,1104542E020(285),132629462,남성,26FW,2026-07-27,2026-07-27,"189,000.00",31268,2,0.0,3,195394662399,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E189,신발,265,1104542E189(265),132248643,남성,26FW,2026-07-27,2026-07-27,"189,000.00",27624,1,0.0,2,195394673456,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E189,신발,270,1104542E189(270),132248643,남성,26FW,2026-07-27,2026-07-27,"189,000.00",27625,1,0.0,1,195394675634,1,0,0,0,0,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E189,신발,275,1104542E189(275),132248643,남성,26SS,2025-12-04,2025-12-04,"189,000.00",27626,2,0.0,4,195394675641,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E189,신발,275,1104542E189(275),132248643,남성,26FW,2026-07-27,2026-07-27,"189,000.00",27626,2,0.0,4,195394675641,1,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),아드레날린 GTS 25 (와이드),1104542E189,신발,280,1104542E189(280),132248643,남성,26FW,2026-07-27,2026-07-27,"189,000.00",27627,1,0.0,1,195394675658,1,0,0,0,0,0,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D182,신발,260,1104671D182(260),131305511,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19402,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D182,신발,265,1104671D182(265),131305511,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19403,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D182,신발,275,1104671D182(275),131305511,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19405,2,0.0,2,195394682205,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D182,신발,280,1104671D182(280),131305511,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19406,1,0.0,1,195394682212,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D670,신발,255,1104671D670(255),131305512,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19422,1,0.0,1,195394682014,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),하이페리온 맥스 3,1104671D670,신발,275,1104671D670(275),131305512,남성,25FW,2025-07-25,2025-07-25,"219,000.00",19426,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D091,신발,260,1104791D091(260),132629453,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31305,0,0.0,2,195394779844,0,0,0,2,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D091,신발,270,1104791D091(270),132629453,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31307,0,0.0,1,195394779868,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D091,신발,275,1104791D091(275),132629453,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31308,0,0.0,2,195394779875,0,0,0,2,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D091,신발,280,1104791D091(280),132629453,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31309,0,0.0,1,195394779882,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,255,1104791D131(255),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31325,0,0.0,1,195394779233,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,260,1104791D131(260),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31326,0,0.0,1,195394779240,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,265,1104791D131(265),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31327,2,0.0,6,195394779257,0,0,0,3,1,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,270,1104791D131(270),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31328,2,0.0,7,195394779264,0,0,0,4,1,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,275,1104791D131(275),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31329,2,0.0,7,195394779271,0,0,0,4,1,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D131,신발,280,1104791D131(280),132629460,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31330,0,0.0,2,195394779288,0,0,0,1,1,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,255,1104791D392(255),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31346,1,0.0,1,195394779981,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,265,1104791D392(265),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31348,0,0.0,1,195394780000,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,270,1104791D392(270),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31349,2,0.0,3,195394780017,0,0,0,1,0,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,275,1104791D392(275),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31350,2,0.0,4,195394780024,0,0,0,2,0,2,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,280,1104791D392(280),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31351,0,0.0,3,195394780031,0,0,0,2,1,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,285,1104791D392(285),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31352,1,0.0,2,195394780048,0,0,0,1,0,1,0,0,0,0,0
브룩스,신발(브룩스),글리세린 맥스 2,1104791D392,신발,290,1104791D392(290),132629459,남성,26SS,2026-01-19,2026-01-19,"249,000.00",31353,1,0.0,1,195394780055,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,255,1104931D020(255),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40104,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,260,1104931D020(260),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40105,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,265,1104931D020(265),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40106,2,0.0,4,195394868470,0,0,0,1,1,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,270,1104931D020(270),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40107,3,0.0,5,195394868494,0,0,0,1,1,3,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,275,1104931D020(275),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40108,2,0.0,4,195394868517,0,0,0,1,1,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,280,1104931D020(280),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40109,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,285,1104931D020(285),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40110,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D020,신발,290,1104931D020(290),136565526,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40111,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,255,1104931D036(255),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40126,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,260,1104931D036(260),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40127,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,265,1104931D036(265),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40128,2,0.0,4,195394868777,0,0,0,1,1,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,270,1104931D036(270),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40129,3,0.0,5,195394868791,0,0,0,1,1,3,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,275,1104931D036(275),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40130,2,0.0,4,195394868814,0,0,0,1,1,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,280,1104931D036(280),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40131,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,285,1104931D036(285),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40132,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
브룩스,신발(브룩스),고스트 18,1104931D036,신발,290,1104931D036(290),136565524,남성,26FW,2026-07-27,2026-07-27,"169,000.00",40133,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,250,1105031D092(250),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34272,0,0.0,1,195394775204,0,0,0,0,1,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,260,1105031D092(260),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34274,0,0.0,1,195394775228,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,265,1105031D092(265),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34275,0,0.0,1,195394775235,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,270,1105031D092(270),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34276,0,0.0,2,195394775242,0,0,0,1,1,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,275,1105031D092(275),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34277,0,0.0,2,195394775259,0,0,0,1,1,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23,1105031D092,신발,290,1105031D092(290),133431990,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34280,0,0.0,1,195394775280,0,0,0,1,0,0,0,0,0,0,0
브룩스,신발(브룩스),글리세린 GTS 23 와이드,1105032E020,신발,260,1105032E020(260),133431989,남성,26SS,2026-04-14,2026-04-14,"209,000.00",34295,0,0.0,1,195394776225,0,0,0,0,1,0,0,0,0,0,0
